y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
34.8,16.6,103.3,0.43158,3.3857,79,76,11,15,0,3,0,0,99,100,92,92,58,69,5,2,0,18,0,0,0,0,24.34
22.84,11.5,102.2,0.65014,0.28867,6,0,19,18,3,1,5,4,71,72,53,48,34,31,7,0,5,0,11,4,94,89,34.53
24.39,9.4,97.9,0.1767,6.37204,78,79,2,12,42,48,53,61,59,54,36,18,18,15,16,35,21,3,1,3,66,57,43.23
32.15,71.4,98,8.15844,0.99968,52,48,0,2,3,7,6,14,0,0,5,2,6,0,63,20,0,0,55,10,0,0,23.56
24.42,7.5,123.1,0.24027,1.86712,0,0,1,2,8,5,42,29,99,96,66,78,46,57,3,2,4,0,5,0,97,95,32.99
25.85,1.3,91.3,1.16236,0.15,54,59,18,33,44,60,63,76,53,37,36,19,22,14,2,1,0,0,0,5,69,40,41.73
19.4,41.7,95.2,0.22282,0.24228,16,17,5,9,4,9,14,10,0,0,0,0,1,0,5,0,93,66,71,78,0,0,8.53
22.48,62.8,108,0.45551,0.72415,25,23,10,11,2,5,0,0,99,99,99,97,96,96,2,3,98,80,38,54,97,99,30.09
18.2,20.8,96.5,0.3449,1.35794,0,2,5,6,1,2,21,15,97,97,93,96,34,46,0,6,0,2,0,0,100,100,21.54
17.85,1.5,78.5,0.63525,0.11066,77,75,37,48,62,69,85,88,35,24,9,6,0,1,10,28,2,0,0,0,53,37,44.24
17.55,109,94.6,0.46325,1.46677,12,15,0,2,7,2,11,7,2,0,1,2,3,0,91,68,0,65,81,77,0,1,11.14
15.44,94.4,106.1,0.20319,0.34862,3,4,1,2,4,5,6,4,100,100,100,95,93,97,0,4,2,0,77,70,95,99,15.46
14.83,76.9,95.6,2.44521,0.24547,8,6,0,2,7,2,16,11,0,3,0,2,0,4,5,0,0,0,76,80,0,0,7.58
14.63,27.4,98.8,0.1353,1.464,17,16,11,12,31,36,56,62,80,72,52,41,27,25,69,54,38,38,32,16,1,0,17.94
23.71,11.7,80.4,2.70582,0.11099,0,1,0,1,22,27,28,22,1,1,3,0,1,7,5,0,4,0,0,0,1,0,13.76
18.8,5.5,93.1,0.1877,0.08776,0,7,0,1,2,0,3,0,72,71,65,60,60,44,1,6,3,6,6,1,82,72,38.98
18.07,42,90.9,0.46894,0.70295,14,20,6,5,5,5,11,14,3,0,2,0,0,1,2,4,93,66,71,75,1,0,14.27
35,21.8,114.8,0.30451,0.28322,60,57,6,3,21,13,36,27,70,89,33,57,28,39,10,0,2,3,0,0,0,4,26.39
15.17,54.7,91,0.12915,1.96675,6,8,0,1,3,5,16,12,1,0,0,0,0,1,0,3,4,69,79,71,3,1,11.2
18.06,30.7,97.8,0.62365,0.18536,7,6,6,8,3,0,4,0,3,4,5,0,2,0,1,2,1,1,1,1,1,0,7.42
16.05,8,94.7,0.14858,1.55453,30,38,7,11,18,10,6,5,0,2,0,0,1,2,0,3,0,0,0,2,0,0,18.44
22.36,0,1,0.23041,0.0554,17,3,4,0,0,2,54,28,2,1,1,0,1,0,0,3,7,0,6,0,0,1,0.21
15.65,33.4,101.7,0.12293,1.1889,14,0,6,8,23,18,23,24,94,94,61,59,43,39,4,18,4,4,30,27,100,98,17.48
16.37,59.1,106.3,1.22148,0.34318,3,4,1,7,0,4,16,22,0,0,0,0,2,3,1,5,1,1,78,80,0,2,10.63
23.04,52.8,115.1,0.366,0.90136,4,5,6,7,1,1,6,6,98,96,71,81,60,60,92,87,71,60,62,38,98,100,13.29
11.33,42.7,108.4,0.2075,0.7782,0,2,2,2,10,10,20,18,100,95,96,94,89,91,0,3,5,0,0,1,0,0,22.17
11.19,11.4,103.7,0.60326,0.51952,9,8,1,4,6,12,2,0,0,2,1,2,1,1,66,34,0,4,50,39,0,3,16.25
30.97,37.1,104.9,0.48155,0.31911,66,63,1,1,2,2,26,30,92,94,84,78,45,42,2,0,0,4,0,22,0,0,21.32
19.94,4,3.8,0.12867,0.45044,20,11,20,17,31,32,59,39,1,0,0,3,3,4,1,3,0,0,1,5,3,2,0
35,11.7,116.5,0.3024,0.3813,62,60,7,3,26,14,36,30,66,92,33,53,28,43,17,0,4,0,3,3,5,4,18.13
17.2,65.8,79.3,0.35391,0.10468,20,23,12,16,16,15,10,17,1,0,0,0,0,1,0,0,95,75,53,58,0,0,15.94
35,19.2,113.9,0.15606,0.63062,4,1,6,4,10,16,17,26,99,98,85,94,70,88,0,6,1,0,0,5,1,2,2.57
7.23,3.3,0,0.2354,2.12601,12,36,2,4,0,0,0,0,0,1,0,0,0,1,3,6,0,0,2,1,0,0,1.74
18.98,13.8,109.6,0.48363,1.04981,91,90,4,0,23,17,47,38,79,84,46,43,12,21,0,2,4,5,2,3,0,0,14.95
30.74,15.8,102.8,0.53102,0.74839,54,53,0,3,0,0,17,12,1,1,0,2,0,0,0,2,3,0,2,3,98,100,26.75
12.95,64.2,105,0.72289,1.49399,2,4,1,0,3,6,0,4,4,0,0,0,2,5,0,91,2,0,84,89,0,0,10.61
15.96,14.3,125.2,0.17145,8.92017,2,7,1,5,21,28,53,66,82,78,55,34,31,15,21,38,16,24,7,2,0,0,31.8
13.73,10.3,102.6,0.24636,0.69167,6,4,1,4,1,1,1,2,81,83,59,71,44,40,54,42,0,2,0,1,88,85,28.65
20.81,5,81.7,0.66244,0.24421,75,76,38,50,62,73,85,91,37,24,11,2,6,3,15,23,1,0,4,6,56,34,46.43
23.71,17.1,115.9,0.38991,0.17874,32,42,3,0,2,1,0,3,62,56,42,31,28,13,1,0,5,6,0,0,0,0,42.7
24.86,31.6,103.8,0.05335,0.6022,33,33,1,5,4,6,37,33,89,95,78,79,63,67,68,51,29,26,33,7,96,98,22.42
15.95,2.5,92.5,0.25803,0.78286,0,14,0,0,0,0,5,3,65,54,53,45,22,25,36,1,1,2,0,1,4,0,30.63
29.06,5.8,103.3,0.95262,0.61011,64,59,0,1,0,0,45,53,85,91,44,56,14,15,21,0,0,0,6,0,0,0,27.34
21.82,41.8,114.9,0.53662,1.01044,93,91,4,1,21,22,53,39,85,84,46,45,17,21,5,0,7,3,2,0,0,2,13.1
23.87,25.1,117.5,0.82228,1.40923,89,88,1,0,27,20,46,39,85,82,46,45,18,22,0,6,2,4,0,0,0,0,15.9
10.15,0,4.5,0.29332,0.21317,14,6,17,17,27,33,63,39,0,3,1,3,4,1,0,0,1,1,5,1,1,0,0
11.66,32.4,100.9,0.39949,0.54862,0,0,5,10,0,4,5,4,0,0,0,0,4,1,68,42,5,0,58,49,0,3,15.31
18.01,53.8,95,0.30119,0.15663,0,2,1,2,4,2,5,3,2,0,2,4,4,0,2,0,94,58,77,85,1,0,12.94
26.72,5.7,107.4,0.26448,0.35332,56,58,1,14,33,39,51,58,73,73,56,43,26,22,34,55,25,14,4,0,88,79,27.89
24.93,10.7,107.1,0.23773,0.45515,19,19,0,2,12,12,29,28,74,72,46,54,10,14,5,0,5,2,1,0,93,91,25.74
12.06,65.5,92.4,0.24422,0.20824,4,0,1,6,1,1,6,3,0,0,0,0,6,0,4,0,0,0,86,80,0,0,12.11
33.18,35.3,87,0.25544,1.12249,57,52,20,19,29,31,47,44,94,97,90,87,56,64,0,0,2,1,58,48,99,97,26.09
20.27,63.3,91.7,0.21807000000000001,1.13945,6,5,6,0,13,7,20,23,94,100,90,89,60,77,45,4,5,4,0,1,97,99,34.05
28.07,56.5,100.4,0.51903,0.80372,22,22,10,13,2,4,4,0,96,99,100,100,95,97,1,1,100,81,39,56,100,96,19.58
18.21,15.5,102.4,0.76147,1.32432,2,4,7,4,0,3,17,14,99,95,94,93,35,44,1,0,5,2,4,0,98,100,19.46
15.28,0,4.6,0.17746,1.97383,13,3,5,3,12,8,23,14,0,0,0,0,0,1,2,0,1,1,0,1,3,0,0
19.32,29.1,99.3,0.42938,1.52676,5,1,3,6,4,0,18,13,96,96,94,97,33,44,0,0,1,0,0,0,97,99,23.32
22.63,14.6,121.5,0.66517,0.5755,0,7,3,0,3,0,0,2,81,76,48,44,45,43,3,1,2,1,6,0,0,0,30.09
22.37,49.3,101.9,0.07591,0.85295,24,27,15,21,11,16,36,35,93,93,77,82,55,70,64,49,36,23,35,18,97,99,8.45
15.62,24.5,95.9,0.52237,0.39569,14,6,7,0,5,0,0,0,0,0,0,0,1,3,2,2,3,4,3,0,0,0,8.16
24.43,20,101.8,0.50225,4.33416,74,74,19,25,23,23,49,47,78,76,44,41,23,28,2,1,0,3,0,0,82,80,30.82
15.02,84.9,93.9,0.54148,0.05391,1,4,1,2,2,1,0,2,1,0,0,0,0,0,99,82,2,5,76,88,2,1,10.03
21.8,38.7,110.4,10.10639,1.37918,14,14,9,4,13,5,28,17,85,95,78,91,77,80,0,1,3,0,20,16,0,0,26.18
23.74,27.2,120.7,0.30318,1.5516,50,48,9,4,12,15,29,29,80,90,64,68,49,56,2,1,0,0,5,1,80,88,28.78
15.44,78.1,102.7,0.43837,1.04043,2,0,0,4,0,0,3,3,0,0,0,3,5,6,97,95,0,1,86,98,98,100,2.7
18.58,20.2,83.2,0.7714,0.10473,27,24,23,21,23,27,23,31,35,33,28,23,20,10,0,0,0,2,4,4,0,0,40.34
25.89,7.3,109,0.60588,0.63033,13,14,15,12,25,17,42,34,83,89,43,59,16,26,34,0,1,0,0,1,100,99,16.53
27.09,21.9,95.8,0.08726,0.23399,63,64,16,33,45,65,60,75,50,42,34,21,24,19,5,0,2,3,0,0,70,46,42.57
21.82,1.8,106.4,0.12289,1.89031,36,38,9,13,4,3,41,44,0,0,0,0,2,4,1,6,0,0,3,2,97,98,32.04
17.78,8.9,98.5,0.13246,0.78295,44,45,14,9,5,0,89,89,80,86,33,26,33,28,5,2,2,0,0,0,0,0,43.68
24.63,12.1,113.4,0.2091,1.28774,51,51,8,6,12,10,30,26,77,88,61,69,51,61,5,1,1,0,0,0,82,85,19.67
25.52,61.6,99.6,0.53014,0.7732,23,24,11,13,0,0,4,6,96,99,99,100,100,100,1,0,100,81,37,52,100,100,26.97
18.08,44.4,96.7,0.29072,0.41618,6,11,12,12,15,16,40,34,99,100,97,97,64,76,6,5,5,1,56,54,2,0,4.14
22.22,8,102.1,0.09886,0.17691,2,0,28,24,34,29,64,59,66,56,54,43,28,23,1,0,0,0,5,0,0,4,34.93
13.08,0,1.5,0.5618,0.47155,6,0,16,22,3,2,13,18,61,75,45,51,31,32,0,1,1,6,0,0,90,100,0
22.05,35.8,100.2,0.31379,1.4364,23,18,0,0,1,2,18,19,0,0,0,1,3,0,0,4,2,1,47,56,100,100,23.27
13.76,28.6,99.6,0.38799,0.06624,0,2,5,5,5,5,22,20,0,0,0,0,0,0,0,3,0,4,71,74,1,0,7.84
26.75,34.5,77.2,0.5322,0.41317,61,67,31,29,36,40,63,67,0,0,0,1,1,0,2,0,2,3,0,3,0,0,24.5
35,5,109,0.15586,2.13245,66,69,6,5,0,6,14,2,0,0,0,0,2,0,0,0,0,1,0,4,99,100,23.85
22.63,59.3,121.6,0.27323,0.31028,5,3,2,2,2,5,14,14,95,93,81,90,64,76,80,71,56,51,55,38,100,99,9.06
30.62,5.7,110.7,0.81808,4.33341,76,72,18,15,22,19,55,48,74,81,47,45,25,33,2,6,3,2,7,6,79,82,26.74
21.13,82.5,93.6,0.51923,0.21133,14,14,12,10,15,15,26,23,0,1,1,3,0,0,0,0,0,0,3,1,0,1,22.49
9.49,0,5.9,0.2387,0.4941,53,50,3,4,2,1,1,3,96,99,94,100,86,82,0,3,1,1,46,40,0,0,0
13.95,28.6,110.1,0.36117,2.00437,0,5,2,5,1,4,0,0,1,1,0,3,1,1,3,3,0,3,1,3,1,5,28.74
26.25,7.1,105,0.39858,1.92615,59,58,5,14,32,43,52,56,76,75,56,41,27,19,31,60,25,17,2,4,87,83,37.35
12.3,48.2,107.7,0.1401,1.01028,0,6,4,0,3,1,26,26,98,99,80,92,58,77,6,2,1,2,40,51,100,100,7.57
14.56,31.9,110.1,0.2619,0.10034,5,5,5,5,5,8,10,20,2,1,0,1,1,0,0,0,0,0,4,3,0,0,20.53
23.18,72.8,102.4,0.48337,0.27139,4,3,0,3,1,0,11,3,0,0,3,0,1,4,0,1,94,81,76,74,1,3,13.17
20.48,74.8,107.2,0.48436,0.26639,5,7,0,0,7,2,5,0,0,0,0,1,0,0,0,1,100,82,77,72,0,0,11.06
26.56,35.3,94.3,0.61426,1.00492,59,61,26,28,37,40,69,66,0,0,0,0,0,4,1,1,0,0,5,5,0,0,25.31
35,18.7,110,0.05244,0.19884,48,45,8,6,19,8,21,15,76,90,31,39,5,9,1,0,4,0,0,0,97,96,29.22
17.63,84.4,103.4,0.53884,8.39054,0,2,4,4,1,0,5,2,0,1,4,3,1,0,98,84,1,1,88,86,0,0,11.91
35,11,143.5,0.32741,0.1226,2,0,0,2,0,0,7,0,66,74,29,28,12,15,1,4,3,0,1,3,87,91,38.41
12.23,42.2,90.8,0.11095,0.49477,23,16,11,0,11,3,22,20,0,2,0,1,4,1,2,13,4,1,0,21,100,99,14.48
14.77,33.2,111.9,0.55618,1.60715,0,6,2,5,5,0,0,0,94,96,82,87,50,64,0,2,54,51,88,85,100,96,22.87
34.05,7.1,113.7,0.22415,1.72756,67,64,0,1,0,3,15,5,1,0,0,1,4,0,1,3,0,0,0,0,100,97,22.1
16.28,77.8,95.3,0.14562,0.36487000000000003,5,3,1,6,7,0,6,13,0,0,0,0,0,0,0,74,0,1,63,64,0,0,4.16
14.7,55.4,95.2,0.1215,1.97988,22,16,4,7,9,5,20,16,0,0,0,0,0,0,3,11,0,1,5,21,100,97,13.02
25.07,16.6,136.9,0.76012,0.54306,50,49,3,7,7,4,48,53,44,61,24,31,19,16,1,2,0,0,0,0,83,90,28.02
34.7,5.9,110,0.04326,0.06642,53,45,7,7,14,7,18,12,77,83,30,38,10,11,1,0,3,6,6,0,99,98,32.57
14.83,82.8,107.4,0.26784,1.05925,0,0,1,4,0,5,1,1,0,0,0,0,0,0,98,95,0,4,96,96,98,100,3.65
29.82,42.2,115,0.41749000000000003,0.09683,2,7,3,0,0,4,0,2,96,98,67,80,39,60,49,0,0,0,28,28,0,0,24.15
33.97,0,144.1,0.38113,0.28807,0,0,2,0,4,1,5,1,63,71,32,37,19,16,3,1,0,5,0,5,89,91,39.41
24.42,7.3,95.8,0.45069,0.10054,84,81,24,25,48,42,70,70,32,30,13,7,7,3,40,61,25,27,0,0,61,56,30.79
20.78,1,138.7,0.42319,0.61147,48,51,6,3,5,2,50,55,49,65,22,29,19,19,0,0,2,0,0,0,86,92,37.18
12.67,18.6,98.3,0.75495,0.62816,14,3,3,0,2,4,15,9,0,0,0,1,1,2,0,0,0,3,2,0,0,1,1.69
30.18,0,109.7,0.23649,0.73054,65,55,0,3,0,5,42,51,85,88,49,52,21,16,20,3,7,5,2,3,0,1,37.91
20.59,17.2,100.6,0.55104,1.15552,36,31,12,14,29,32,40,43,89,83,56,55,32,32,4,0,0,0,0,0,2,0,25.9
17.82,57.9,96.3,0.60385,0.6984,3,1,4,5,4,1,17,21,1,0,0,1,4,4,2,2,0,1,77,83,5,0,14.42
22.84,89.2,87.2,0.34616,0.16756,17,16,14,16,16,14,29,21,2,0,0,3,2,1,0,0,3,3,4,2,0,0,20.95
22.05,12.2,116.9,0.20656,1.30681,53,49,6,7,10,7,27,27,75,85,67,67,48,59,0,1,1,0,0,0,82,83,25.5
25.4,19.8,103.3,0.60574,0.56032,17,6,15,11,19,12,43,35,84,91,36,60,20,23,32,3,4,0,0,3,100,97,27.95
35,14.7,111.9,0.15668,0.06913,49,47,13,8,14,4,23,18,75,87,34,36,7,11,0,0,1,1,0,1,99,100,37.44
7.78,0,103.1,0.13824,0.16438,4,0,5,1,1,4,0,2,0,1,2,1,4,2,1,2,2,3,2,7,0,0,0
29.68,18.2,102.3,0.04381,0.12083,49,46,8,8,8,6,18,18,79,90,33,36,9,13,3,2,4,1,3,0,100,98,38.35
13.21,79.6,102.3,0.35289,0.07695,3,3,2,1,0,0,7,4,0,2,0,0,1,0,2,0,5,1,82,87,1,2,17.25
28.28,36,102.1,0.53582,0.35096,64,64,0,5,0,2,26,26,90,90,80,80,45,39,0,3,2,2,5,21,0,3,21.78
24.27,14.2,105.4,0.38501,1.50924,30,35,4,3,2,1,34,33,89,98,79,74,63,72,65,47,35,23,36,10,97,100,22.76
18.68,87.8,101.4,0.16197,0.28911,0,4,2,3,4,1,5,8,100,100,100,100,88,91,2,3,1,1,76,74,99,100,6.83
23.14,68,111.6,7.62312,0.35266,0,0,0,1,0,0,0,3,1,0,0,1,2,1,92,3,1,0,68,63,0,0,20.89
20.25,79.9,103.7,4.49025,1.1005,13,13,0,5,5,5,3,10,5,4,1,0,0,1,0,7,99,95,79,80,99,100,11.72
16.21,46.6,99.6,0.10867,1.45678,3,3,4,3,3,1,2,3,100,95,94,93,66,67,83,89,1,1,84,80,100,100,0
17.72,14.1,100.4,0.19078,1.07082,47,45,12,12,15,15,3,2,70,82,41,43,21,20,0,3,51,7,8,11,0,0,28.09
17.74,28.9,112.4,1.16668,1.80537,8,6,1,7,21,17,29,26,89,94,64,58,41,34,0,18,0,3,29,32,98,99,17.97
14.7,23.5,112.2,1.33914,0.68668,1,5,1,1,5,3,0,0,1,3,1,0,1,0,79,6,1,0,58,55,0,3,17.27
14.08,32.3,105.4,1.00213,1.22218,0,0,1,1,0,1,4,4,94,94,82,91,51,64,0,0,58,54,87,82,99,100,14.85
32.5,22.2,111.4,0.32856,2.53915,18,21,6,8,14,16,32,28,0,0,0,0,1,2,0,7,0,1,0,1,0,0,16.18
35,51.8,102.3,5.31418,0.04191,21,27,5,2,7,9,14,15,94,93,93,100,85,91,1,0,3,0,63,57,100,100,7.45
18.75,91.1,116.8,0.42363,0.68967,1,20,1,1,0,5,10,7,0,1,0,0,0,0,4,0,3,0,0,6,0,3,15.45
29.4,20.9,0,1.29902,0.54029,77,73,0,0,1,2,23,21,98,96,97,98,91,95,1,3,0,2,46,41,1,2,11.23
32.64,33.1,88.2,9.30841,1.0035,27,26,9,13,42,32,63,54,81,87,45,49,31,36,70,60,30,32,32,16,91,97,21.19
23,9.7,120.1,0.59745,0.49169,58,59,6,1,0,0,47,55,85,91,46,52,24,14,20,0,1,3,0,1,4,0,32.08
11.99,26.5,103.1,0.40983,0.53107,8,11,2,0,5,13,4,1,0,1,0,0,2,7,71,40,4,0,50,39,0,1,5.99
35,7.1,97.6,0.08881,0.84679,97,95,15,22,23,35,43,68,69,57,57,36,38,27,1,0,2,0,1,0,2,0,30.97
23.38,4.3,149.9,0.45686,0.49816,0,5,0,4,21,18,67,77,43,53,23,16,19,18,0,0,3,6,1,0,0,0,33.27
32.1,34,92.6,0.53593,0.67787,10,9,0,0,5,4,30,16,0,2,3,0,0,0,0,1,87,81,0,1,97,99,11.58
28.89,21.1,104.2,0.69391,1.06416,57,61,8,0,18,6,37,23,66,72,38,41,27,17,4,0,2,0,60,1,0,0,19.43
19.47,91.1,100.9,0.42051,1.29421,9,10,2,2,7,7,2,6,93,98,93,98,90,93,91,94,74,74,71,31,3,1,15.1
7.05,2.5,3.5,0.82179,0.95471,21,1,2,0,21,17,35,35,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
19.21,11.5,108.2,0.12757,0.8671,3,1,5,5,36,48,65,76,47,38,17,6,10,1,3,1,1,0,1,0,4,2,36.94
19.06,71.2,105.4,0.05124,1.03848,0,9,8,2,12,7,26,21,92,100,90,94,63,73,42,0,0,2,0,0,98,96,20.54
21.46,68.4,117.4,0.31609,0.83793,3,5,0,8,2,2,4,2,96,100,71,78,55,59,89,90,70,61,60,41,99,98,6.89
27.03,0,113.1,0.423,0.21789,31,43,0,5,1,0,0,2,62,62,40,35,25,18,3,4,0,3,6,0,1,0,35.04
12.6,5.4,0,0.71363,1.60593,6,0,2,1,4,6,35,26,1,2,0,0,0,0,0,0,4,3,1,0,0,0,1.77
30.51,2.7,135.5,0.17013,0.33007,0,1,0,1,1,5,0,0,67,75,33,33,16,16,0,1,3,1,0,2,92,96,24.21
17.04,87,94.9,0.65194,0.54924,1,3,4,2,2,2,6,8,1,0,1,0,4,7,0,74,0,4,58,63,0,0,9.51
29.73,49.4,107.4,0.26045,5.20438,32,28,3,7,4,0,17,7,0,0,1,3,1,0,69,39,1,1,4,39,100,100,16.73
15.31,32.1,109.9,0.5555,1.23518,1,0,0,1,1,1,2,0,95,94,80,87,57,61,0,0,54,47,89,80,100,96,12.08
30.03,13.6,106.1,0.14176,0.12565,57,59,4,12,33,41,48,58,76,69,54,46,27,23,30,55,25,12,0,0,89,87,36.57
25.5,68.5,96.9,0.53885,0.43514,4,0,2,4,0,4,10,6,99,95,98,95,79,83,83,50,0,2,38,43,0,1,15.57
23.45,2.9,98.9,0.14106,0.6274,0,1,25,20,32,24,68,60,68,59,52,41,31,21,1,1,0,0,0,7,0,0,26.86
25.44,75.9,102.2,0.59532,1.10972,12,8,1,3,2,1,7,9,1,0,0,1,4,0,1,4,1,1,79,73,0,0,7.99
28.91,23.1,105.8,0.23119,0.77361,9,0,4,0,8,11,19,28,96,100,84,96,72,96,0,2,0,4,2,0,0,0,8.28
13.44,28.1,112.9,0.55468,1.1022,0,0,4,0,2,0,0,3,98,98,80,87,56,62,0,0,58,53,89,85,97,95,11.52
21.3,56.6,103.5,0.42617,0.69112,12,9,2,3,0,3,7,6,0,0,4,4,0,2,100,68,1,4,77,62,99,100,16.91
28.49,31.5,107.2,2.62909,0.12869,18,19,1,2,10,12,40,36,91,95,53,66,47,52,0,3,1,1,1,3,4,1,6.87
32.07,33.1,106.3,0.52015,0.12479,10,20,0,5,2,2,49,63,0,0,3,4,4,7,3,5,3,0,0,4,99,100,6.5
12.89,44.1,110.9,0.21678,0.84641,9,3,2,0,8,0,19,18,98,98,91,93,74,85,71,68,38,45,49,27,2,1,9.39
13.93,71.5,104.3,0.22667,1.20463,2,1,0,1,5,3,2,1,2,0,0,0,1,1,100,91,1,3,94,99,100,96,3.75
31.12,13.9,113.7,1.92342,0.64978,15,12,17,9,20,11,46,34,82,93,42,58,20,28,30,1,0,2,4,1,100,100,15.9
22.92,62.9,104.9,0.31323,1.09396,4,7,9,4,4,3,9,8,94,100,66,77,61,60,92,87,74,65,58,43,99,99,9.59
28.99,37.4,113.6,0.11049,7.09648,31,36,5,4,11,14,30,33,1,0,5,0,0,6,33,17,1,1,32,12,100,93,20.04
35,22.9,79.8,6.52597,0.79217,26,30,7,6,6,9,15,18,98,100,95,92,51,44,3,0,3,62,74,42,0,0,11.25
30.24,13.3,107.8,0.43062,0.38208,71,70,12,16,4,0,2,0,75,83,53,43,28,23,38,73,17,4,0,1,81,77,35.51
18.82,15.7,89.8,0.13077,0.63102,6,6,1,1,0,1,0,1,74,72,67,62,57,44,0,0,1,0,0,0,77,68,28.56
23.79,5.3,121.9,0.30053,0.10051,14,17,10,7,32,48,47,68,52,44,27,14,13,6,14,39,23,11,4,1,66,52,39
20.19,21.1,102.1,0.15297,3.30014,21,17,6,0,0,0,25,22,0,0,2,0,6,6,0,1,0,0,47,52,100,100,9.5
20.28,1.3,128.8,0.46339,0.30714,54,49,9,9,36,32,71,69,47,53,26,16,5,7,84,100,8,41,0,2,0,0,36.03
13.07,85.9,93.8,0.53248,0.24268,0,0,2,1,7,0,6,1,0,3,1,0,3,7,100,84,1,0,76,89,4,2,15.13
18.56,27.2,109,0.31269,1.61593,3,0,0,0,10,11,27,23,94,99,87,88,55,62,83,78,61,72,54,45,97,95,21.76
17.59,47.3,91.8,0.20477,0.96545,22,20,13,15,14,11,35,30,100,94,73,83,61,66,65,51,33,27,39,24,100,100,18.17
16.54,78.7,107.3,0.37288,0.16618,2,0,4,3,6,6,5,7,1,0,0,4,1,0,1,0,1,7,84,78,0,0,5.13
30.66,32,107.5,0.32585,2.31094,22,20,9,9,16,17,30,27,5,1,1,0,2,2,4,6,0,3,0,5,1,0,19.58
31.61,11.1,79.8,0.14305,0.13431,52,61,37,47,50,60,71,79,50,42,34,25,23,14,0,0,1,0,0,0,57,42,49.67
17.78,0.6,115.5,1.06115,0.42751,1,2,0,8,37,47,65,69,41,39,14,10,9,7,5,0,1,0,0,0,2,1,40.15
15.82,24.5,100.7,0.19817,0.89959,0,6,0,0,6,0,2,3,0,0,3,0,5,4,2,0,6,0,35,33,96,99,13.5
19.96,60.3,118.6,0.93751,0.14317,2,3,0,5,0,2,17,23,1,1,1,0,2,2,7,1,0,6,76,86,1,0,0
21.68,8.3,107,0.58809,1.09241,1,2,5,5,3,0,6,0,74,76,47,49,49,43,1,0,4,0,2,3,1,0,23
11.73,13.1,112.6,0.19252,0.81639,3,1,5,1,0,3,1,0,2,0,0,4,4,0,78,0,3,0,63,49,0,0,14.44
17.57,60.6,99.9,0.28566,0.37043,1,0,0,3,2,2,5,6,0,0,0,0,0,0,0,5,91,58,79,79,1,0,13.62
14.39,39.3,94.8,0.21076,0.96768,9,4,4,0,7,0,21,23,98,97,87,92,81,82,76,66,41,49,53,27,1,0,30.04
19.53,4.9,23.4,0.09211,1.37125,0,0,4,1,0,7,1,4,1,1,3,0,0,1,4,2,0,0,7,0,1,0,29.1
18.14,68.2,106.2,0.28296,1.38822,3,0,1,4,1,0,9,4,5,0,0,0,3,2,1,3,93,59,79,83,3,0,6.4
9.76,112.8,107.1,0.18665,0.76697,6,0,0,4,0,0,4,6,0,0,0,1,0,2,0,3,0,2,1,0,0,0,17.67
25.17,11.1,69.6,0.26785,0.40287,78,74,43,51,34,42,50,54,0,0,3,5,0,4,0,6,0,3,0,0,93,91,25.76
11.86,11,98.6,0.5596,0.57373,14,13,8,5,2,14,1,0,1,0,2,0,1,2,67,42,7,3,48,40,0,2,5.55
18.24,7,23.6,0.09612,0.48242,2,0,1,0,4,4,1,2,4,0,4,0,3,3,0,4,0,1,1,0,1,3,49.8
27.98,11.8,120.5,0.77769,0.57565,13,8,17,13,20,12,43,33,81,92,40,57,17,31,34,1,0,5,0,0,99,99,13.06
12.99,56.6,105.5,0.49847,1.19299,16,17,5,8,4,9,15,14,0,2,0,0,0,0,5,2,96,74,76,66,0,0,7.79
18.74,75.8,101.1,0.3046,9.24368,4,4,0,0,3,4,4,0,0,4,0,1,0,2,98,86,0,1,91,84,1,0,20.53
17.05,15,80.8,0.67084,1.30148,3,0,2,0,0,1,4,0,98,100,98,100,95,92,1,6,0,0,6,4,4,0,10.18
33.22,2.9,67.4,0.52608,0.66068,76,74,51,52,37,41,48,58,0,0,0,0,3,0,5,6,2,2,0,0,89,92,31.23
24.46,81.6,98.3,0.24054,4.0084,6,10,6,3,2,1,0,3,0,0,0,0,0,0,98,67,0,0,84,73,100,97,16.14
25.23,22.5,7.2,0.18858,0.17742,70,71,3,1,0,3,19,19,100,100,97,98,93,98,0,1,0,0,47,41,1,0,16.33
11.71,36,94,0.18674,0.41136,2,2,4,3,1,9,13,23,0,0,1,1,0,3,1,1,1,6,5,0,1,0,4.63
20.74,7.8,102.5,0.32517,1.04059,33,36,7,13,32,31,43,46,85,83,57,56,32,32,6,0,0,3,3,0,0,1,24.47
31.64,43.4,91.4,0.44201,5.14446,33,28,4,8,9,2,17,5,1,0,4,4,1,1,71,43,2,5,0,43,99,100,13.93
16.14,76,97.9,0.06589,0.63149,5,3,6,3,1,2,5,7,4,0,2,0,1,1,1,73,0,0,55,66,2,2,17.9
28.44,50.9,104.6,0.25944,0.19796,1,0,5,4,0,3,18,10,94,98,79,85,67,74,87,72,54,54,51,34,94,100,20.85
35,10.3,81.1,0.17537,0.52301,59,63,31,36,32,34,53,51,67,64,48,52,32,34,6,4,0,0,4,0,74,69,38.98
